h=0.005,t=5seconds
Time, Kinetic Energy, Potential Energy, Total Energy,q1,q2,q3,q4,q5,q6,q7,q1d,q2d,q3d,q4d,q5d,q6d,q7d
2.825000,37.481674,2.765939,40.247612,3.32619,1.65446,15.7622,0.46755,24.8428,-4.79228,-9.82539,19.2333,-2.90725,26.4728,0.723896,3.11466,-24.3992,2.58425,
2.830000,37.414993,2.853634,40.268627,3.42153,1.639,15.8976,0.470003,24.8529,-4.91645,-9.81456,18.859,-3.30366,27.7527,0.374629,0.812024,-25.3372,1.74967,
2.835000,37.309586,2.967266,40.276852,3.51476,1.62142,16.0397,0.471318,24.8509,-5.04569,-9.80791,18.3714,-3.75106,29.1537,0.314066,-1.7192,-26.4446,0.906212,
2.840000,37.153538,3.110150,40.263687,3.60523,1.60148,16.189,0.473169,24.8358,-5.18093,-9.80552,17.7338,-4.24747,30.5489,0.63564,-4.40252,-27.7547,0.0485257,
2.845000,36.936693,3.285853,40.222547,3.69209,1.57894,16.3451,0.477691,24.8069,-5.32326,-9.80743,16.9077,-4.78658,31.7288,1.41639,-7.10041,-29.2702,-0.798514,
2.850000,36.652868,3.498481,40.151349,3.7743,1.55361,16.5062,0.487321,24.7648,-5.47363,-9.81348,15.8637,-5.35717,32.4165,2.68178,-9.62373,-30.9327,-1.56631,
2.855000,36.301094,3.753094,40.054188,3.85072,1.52537,16.6691,0.504448,24.7108,-5.63253,-9.82305,14.5937,-5.94125,32.3313,4.37326,-11.7673,-32.5964,-2.1583,
2.860000,35.889658,4.055716,39.945374,3.92025,1.4942,16.8294,0.530936,24.6472,-5.7995,-9.83502,13.1202,-6.50956,31.2821,6.33863,-13.3583,-34.0315,-2.50652,
2.865000,35.440082,4.412250,39.852332,3.98196,1.46028,16.9819,0.567674,24.5772,-5.97274,-9.8481,11.5007,-7.01929,29.2555,8.35513,-14.3036,-34.9758,-2.63225,
2.870000,34.977602,4.826482,39.804084,4.03531,1.42403,17.1221,0.614321,24.5042,-6.14919,-9.86136,9.82444,-7.42327,26.4508,10.1843,-14.6329,-35.2306,-2.64191,
2.875000,34.511372,5.298520,39.809891,4.08027,1.38606,17.2466,0.669393,24.4308,-6.32505,-9.87454,8.19466,-7.68969,23.2252,11.6443,-14.5047,-34.7439,-2.6484,
2.880000,34.029761,5.824787,39.854548,4.1173,1.34712,17.3545,0.730714,24.359,-6.49669,-9.88785,6.70028,-7.8155,19.9587,12.6596,-14.1439,-33.6197,-2.7035,
2.885000,33.515015,6.399271,39.914286,4.14729,1.30789,17.4464,0.796005,24.2893,-6.66134,-9.90157,5.39442,-7.82216,16.9314,13.2555,-13.7472,-32.0507,-2.80345,
2.890000,32.956639,7.014968,39.971607,4.17124,1.26889,17.5239,0.863318,24.2215,-6.81728,-9.91588,4.29252,-7.7413,14.285,13.5136,-13.4317,-30.2359,-2.92984,
2.895000,32.353710,7.664912,40.018622,4.19019,1.23046,17.5892,0.931197,24.155,-6.96375,-9.93087,3.38377,-7.603,12.0518,13.5285,-13.2403,-28.3336,-3.07334,
2.900000,31.711249,8.342719,40.053968,4.20506,1.19285,17.6444,0.998653,24.0892,-7.10065,-9.94661,2.64426,-7.43063,10.203,13.3827,-13.1703,-26.4491,-3.23433,
2.905000,31.036429,9.042784,40.079212,4.21662,1.15615,17.6912,1.06506,24.0234,-7.22826,-9.96321,2.04646,-7.24038,8.68488,13.1389,-13.1997,-24.6439,-3.41606,
2.910000,30.336389,9.760295,40.096683,4.2255,1.12044,17.7312,1.13007,23.9572,-7.34708,-9.98077,1.56432,-7.04264,7.43978,12.8409,-13.302,-22.9484,-3.6197,
2.915000,29.617363,10.491159,40.108523,4.23224,1.08572,17.7656,1.19349,23.8904,-7.45773,-9.99941,1.1753,-6.84368,6.41546,12.518,-13.4527,-21.3743,-3.84294,
2.920000,28.884514,11.231901,40.116415,4.23724,1.052,17.7954,1.25526,23.8227,-7.56082,-10.0192,0.860816,-6.64701,5.56793,12.189,-13.6313,-19.9227,-4.08049,
2.925000,28.142038,11.979554,40.121592,4.24084,1.01925,17.8213,1.31539,23.754,-7.65695,-10.0402,0.605973,-6.45441,4.86146,11.8654,-13.8219,-18.5894,-4.3253,
2.930000,27.393352,12.731572,40.124924,4.2433,0.987456,17.844,1.37392,23.6845,-7.7467,-10.0624,0.398961,-6.26655,4.26757,11.5538,-14.012,-17.3677,-4.5697,
2.935000,26.641267,13.485746,40.127014,4.24482,0.956587,17.864,1.43093,23.6139,-7.83062,-10.0859,0.23048,-6.08346,3.76373,11.258,-14.1925,-16.2508,-4.80639,
2.940000,25.888138,14.240140,40.128278,4.2456,0.926622,17.8816,1.48651,23.5425,-7.9092,-10.1105,0.0932129,-5.9048,3.33213,10.9794,-14.3565,-15.2316,-5.02906,
2.945000,25.135968,14.993033,40.129002,4.24575,0.897539,17.8973,1.54073,23.4704,-7.98293,-10.1362,-0.0186118,-5.73001,2.95871,10.7182,-14.4998,-14.304,-5.2328,
2.950000,24.386496,15.742884,40.129380,4.24541,0.869322,17.9112,1.59369,23.3975,-8.05224,-10.1628,-0.109566,-5.5585,2.63231,10.4738,-14.6195,-13.4621,-5.4143,
2.955000,23.641256,16.488290,40.129546,4.24465,0.841954,17.9236,1.64547,23.3242,-8.11755,-10.1903,-0.183293,-5.38962,2.34409,10.2452,-14.7145,-12.7008,-5.57184,
2.960000,22.901622,17.227967,40.129588,4.24357,0.815426,17.9346,1.69614,23.2504,-8.17925,-10.2186,-0.242722,-5.22281,2.08701,10.0309,-14.7847,-12.015,-5.70523,
2.965000,22.168841,17.960724,40.129565,4.24222,0.789727,17.9445,1.74578,23.1763,-8.2377,-10.2474,-0.290222,-5.05752,1.85542,9.82969,-14.8312,-11.4002,-5.81561,
2.970000,21.444059,18.685454,40.129513,4.24067,0.764851,17.9532,1.79444,23.1021,-8.29325,-10.2767,-0.327732,-4.89332,1.64483,9.63998,-14.8558,-10.8518,-5.90518,
2.975000,20.728336,19.401118,40.129454,4.23895,0.740793,17.9609,1.84218,23.0278,-8.34621,-10.3064,-0.356852,-4.72982,1.45159,9.46044,-14.8606,-10.3655,-5.97691,
2.980000,20.022660,20.106739,40.129398,4.2371,0.717552,17.9677,1.88905,22.9535,-8.3969,-10.3365,-0.378915,-4.56673,1.27277,9.28979,-14.8485,-9.93688,-6.03432,
2.985000,19.327955,20.801396,40.129351,4.23516,0.695126,17.9736,1.93508,22.8793,-8.44558,-10.3668,-0.395039,-4.4038,1.10598,9.12686,-14.8221,-9.56175,-6.08118,
2.990000,18.645094,21.484218,40.129312,4.23315,0.673514,17.9788,1.98031,22.8053,-8.49251,-10.3973,-0.406173,-4.24086,0.949257,8.97058,-14.7844,-9.23597,-6.1213,
2.995000,17.974895,22.154384,40.129279,4.23109,0.652717,17.9831,2.02478,22.7314,-8.53794,-10.428,-0.413125,-4.07778,0.800971,8.81998,-14.7382,-8.95552,-6.15833,
3.000000,17.318133,22.811116,40.129250,4.22902,0.632736,17.9868,2.06852,22.6579,-8.58207,-10.4589,-0.416587,-3.91446,0.659765,8.6742,-14.686,-8.7166,-6.19568,
3.005000,16.675539,23.453681,40.129220,4.22693,0.613573,17.9897,2.11153,22.5846,-8.6251,-10.49,-0.417158,-3.75085,0.524493,8.53243,-14.6303,-8.5156,-6.23633,
3.010000,16.047801,24.081386,40.129187,4.22484,0.595228,17.992,2.15384,22.5116,-8.66722,-10.5212,-0.415352,-3.58692,0.394177,8.39395,-14.5731,-8.34922,-6.28287,
3.015000,15.435570,24.693578,40.129149,4.22277,0.577703,17.9937,2.19547,22.4388,-8.7086,-10.5528,-0.411617,-3.42265,0.267983,8.25806,-14.5162,-8.2144,-6.33736,
3.020000,14.839460,25.289643,40.129102,4.22073,0.561001,17.9947,2.23642,22.3664,-8.74937,-10.5846,-0.40634,-3.25807,0.145193,8.12415,-14.4612,-8.10844,-6.4014,
3.025000,14.260045,25.869002,40.129048,4.21871,0.545123,17.9951,2.27671,22.2942,-8.78968,-10.6168,-0.399858,-3.09318,0.0251929,7.9916,-14.4091,-8.02895,-6.4761,
3.030000,13.697869,26.431115,40.128984,4.21673,0.530069,17.9949,2.31634,22.2223,-8.82966,-10.6494,-0.392464,-2.92804,-0.0925354,7.85985,-14.3608,-7.97389,-6.56206,
3.035000,13.153438,26.975474,40.128912,4.21479,0.515842,17.9942,2.35531,22.1506,-8.86942,-10.6824,-0.384414,-2.76271,-0.208421,7.72836,-14.3165,-7.94152,-6.65944,
3.040000,12.627225,27.501606,40.128831,4.21289,0.502442,17.9929,2.39362,22.0791,-8.90907,-10.716,-0.37593,-2.59726,-0.322801,7.59663,-14.2765,-7.93046,-6.76794,
3.045000,12.119672,28.009071,40.128743,4.21103,0.48987,17.991,2.43127,22.0079,-8.94872,-10.7501,-0.367208,-2.43178,-0.435922,7.46418,-14.2404,-7.93961,-6.88682,
3.050000,11.631188,28.497463,40.128651,4.20921,0.478124,17.9885,2.46826,21.9367,-8.98847,-10.7848,-0.358419,-2.2664,-0.547927,7.33058,-14.2075,-7.96815,-7.01492,
3.055000,11.162148,28.966408,40.128556,4.20744,0.467205,17.9855,2.50458,21.8658,-9.0284,-10.8202,-0.349716,-2.10122,-0.65885,7.19542,-14.177,-8.01551,-7.15065,
3.060000,10.712895,29.415565,40.128460,4.20572,0.457112,17.9819,2.54022,21.795,-9.06862,-10.8563,-0.341236,-1.93641,-0.768604,7.05836,-14.1475,-8.08133,-7.29201,
3.065000,10.283741,29.844627,40.128368,4.20403,0.447841,17.9778,2.57516,21.7243,-9.10922,-10.8932,-0.333103,-1.77212,-0.876966,6.91911,-14.1173,-8.16541,-7.43657,
3.070000,9.874962,30.253320,40.128283,4.20239,0.43939,17.9731,2.60941,21.6538,-9.15028,-10.9307,-0.325431,-1.60853,-0.983563,6.77745,-14.0845,-8.2677,-7.58147,
3.075000,9.486800,30.641408,40.128208,4.20078,0.431756,17.968,2.64294,21.5835,-9.1919,-10.969,-0.318326,-1.44582,-1.08785,6.63324,-14.0468,-8.38821,-7.72345,
3.080000,9.119461,31.008686,40.128148,4.1992,0.424932,17.9623,2.67574,21.5133,-9.23416,-11.0079,-0.31189,-1.28418,-1.18911,6.4864,-14.0015,-8.52698,-7.85883,
3.085000,8.773114,31.354993,40.128107,4.19766,0.418914,17.9561,2.7078,21.4435,-9.27717,-11.0476,-0.306218,-1.12381,-1.28642,6.337,-13.946,-8.68405,-7.98356,
3.090000,8.447886,31.680202,40.128088,4.19614,0.413694,17.9494,2.73911,21.3739,-9.321,-11.0878,-0.301401,-0.964903,-1.37866,6.18516,-13.8771,-8.85938,-8.09329,
3.095000,8.143865,31.984230,40.128096,4.19464,0.409264,17.9423,2.76965,21.3047,-9.36576,-11.1285,-0.297523,-0.807663,-1.46451,6.03116,-13.7917,-9.05285,-8.18342,
3.100000,7.861092,32.267038,40.128131,4.19316,0.405617,17.9348,2.79942,21.236,-9.41153,-11.1696,-0.294659,-0.652275,-1.54243,5.87536,-13.6868,-9.26419,-8.24922,
3.105000,7.599562,32.528632,40.128194,4.1917,0.402742,17.9269,2.82841,21.1678,-9.4584,-11.211,-0.292872,-0.498917,-1.61072,5.71825,-13.5591,-9.49298,-8.28597,
3.110000,7.359219,32.769066,40.128285,4.19024,0.400628,17.9187,2.8566,21.1004,-9.50646,-11.2525,-0.292211,-0.34776,-1.66751,5.56039,-13.4058,-9.73862,-8.28915,
3.115000,7.139952,32.988450,40.128402,4.18878,0.399264,17.9102,2.88401,21.0338,-9.55579,-11.2939,-0.292704,-0.19896,-1.71084,5.40246,-13.2241,-10.0003,-8.25458,
3.120000,6.941596,33.186944,40.128540,4.18731,0.398638,17.9015,2.91063,20.9681,-9.60646,-11.335,-0.294353,-0.0526579,-1.73868,5.24519,-13.012,-10.2771,-8.17865,
3.125000,6.763921,33.364773,40.128694,4.18583,0.398737,17.8928,2.93646,20.9036,-9.65856,-11.3757,-0.297135,0.0910212,-1.74903,5.08934,-12.7675,-10.5677,-8.0585,
3.130000,6.606637,33.522221,40.128858,4.18434,0.399548,17.8841,2.96152,20.8405,-9.71214,-11.4156,-0.300998,0.231975,-1.73996,4.93572,-12.4895,-10.8707,-7.89217,
3.135000,6.469385,33.659640,40.129025,4.18282,0.401056,17.8754,2.98582,20.7788,-9.76727,-11.4546,-0.305857,0.370126,-1.70976,4.78511,-12.1774,-11.1845,-7.67876,
3.140000,6.351737,33.777450,40.129188,4.18128,0.403249,17.867,3.00937,20.7187,-9.82399,-11.4924,-0.311598,0.505433,-1.65697,4.63824,-11.8315,-11.5071,-7.41848,
3.145000,6.253195,33.876145,40.129340,4.17971,0.40611,17.8588,3.0322,20.6604,-9.88234,-11.5288,-0.318081,0.637896,-1.58055,4.49582,-11.4526,-11.8365,-7.1127,
3.150000,6.173186,33.956290,40.129477,4.1781,0.409627,17.8512,3.05433,20.6042,-9.94235,-11.5635,-0.325139,0.76757,-1.47996,4.35847,-11.0423,-12.1701,-6.76392,
3.155000,6.111071,34.018521,40.129592,4.17645,0.413786,17.844,3.07579,20.55,-10.004,-11.5964,-0.332583,0.894577,-1.35529,4.22675,-10.6029,-12.5054,-6.3757,
3.160000,6.066140,34.063543,40.129683,4.17477,0.418573,17.8376,3.0966,20.4981,-10.0674,-11.6273,-0.340206,1.01912,-1.20737,4.10114,-10.1374,-12.8395,-5.95256,
3.165000,6.037627,34.092120,40.129747,4.17305,0.423977,17.832,3.1168,20.4486,-10.1324,-11.6559,-0.347784,1.1415,-1.0379,3.98204,-9.64956,-13.1692,-5.49983,
3.170000,6.024717,34.105067,40.129784,4.17129,0.429988,17.8272,3.13642,20.4016,-10.1991,-11.6823,-0.355076,1.26211,-0.849542,3.8698,-9.14378,-13.4911,-5.02346,
3.175000,6.026560,34.103232,40.129792,4.1695,0.436598,17.8235,3.1555,20.3572,-10.2673,-11.7062,-0.361826,1.38144,-0.645973,3.76468,-8.62509,-13.8017,-4.5299,
3.180000,6.042297,34.087477,40.129775,4.16768,0.443802,17.8208,3.17407,20.3154,-10.3371,-11.7276,-0.367762,1.5001,-0.431899,3.66689,-8.09918,-14.0975,-4.02586,
3.185000,6.071080,34.058656,40.129735,4.16582,0.451599,17.8192,3.19216,20.2762,-10.4083,-11.7464,-0.372596,1.61875,-0.212977,3.57658,-7.57228,-14.3751,-3.51815,
3.190000,6.112097,34.017581,40.129678,4.16395,0.459989,17.8186,3.20983,20.2397,-10.4809,-11.7628,-0.376026,1.7381,0.00436154,3.49381,-7.05101,-14.6314,-3.01345,
3.195000,6.164604,33.965005,40.129609,4.16206,0.468979,17.8192,3.2271,20.2057,-10.5546,-11.7766,-0.377742,1.85888,0.213187,3.41856,-6.54222,-14.8636,-2.51811,
3.200000,6.227950,33.901585,40.129536,4.16017,0.478578,17.8208,3.24402,20.1742,-10.6295,-11.7879,-0.37744,1.98173,0.406452,3.35072,-6.05271,-15.07,-2.0379,
3.205000,6.301598,33.827866,40.129464,4.15829,0.488797,17.8233,3.26061,20.1452,-10.7053,-11.797,-0.374831,2.1072,0.577447,3.29008,-5.58888,-15.2494,-1.57779,
3.210000,6.385141,33.744260,40.129401,4.15642,0.49965,17.8265,3.27692,20.1184,-10.782,-11.8037,-0.369667,2.23569,0.720277,3.23629,-5.15638,-15.402,-1.14175,
3.215000,6.478309,33.651042,40.129351,4.15459,0.511153,17.8305,3.29297,20.0936,-10.8594,-11.8084,-0.361761,2.36735,0.83032,3.18895,-4.75973,-15.5288,-0.732614,
3.220000,6.580966,33.548351,40.129317,4.15281,0.523323,17.8349,3.30881,20.0708,-10.9373,-11.811,-0.351007,2.50215,0.904574,3.14755,-4.40203,-15.6322,-0.351994,
3.225000,6.693100,33.436201,40.129301,4.15108,0.536174,17.8395,3.32445,20.0496,-11.0157,-11.8119,-0.337394,2.63978,0.941875,3.11152,-4.08473,-15.7152,-0.000290975,
3.230000,6.814801,33.314499,40.129300,4.14943,0.549721,17.8443,3.33992,20.0299,-11.0944,-11.8111,-0.321017,2.77975,0.942934,3.08031,-3.80762,-15.7819,0.323197,
3.235000,6.946238,33.183075,40.129313,4.14787,0.563972,17.8489,3.35525,20.0115,-11.1735,-11.8087,-0.302066,2.92139,0.910199,3.05336,-3.56886,-15.8365,0.620105,
3.240000,7.087628,33.041705,40.129334,4.14641,0.578934,17.8534,3.37045,19.9942,-11.2528,-11.8048,-0.280819,3.06392,0.847575,3.03018,-3.36517,-15.8834,0.892782,
3.245000,7.239213,32.890144,40.129357,4.14506,0.594611,17.8574,3.38555,19.9779,-11.3323,-11.7997,-0.257614,3.20649,0.760049,3.01036,-3.19221,-15.9266,1.14405,
3.250000,7.401230,32.728147,40.129377,4.14384,0.610999,17.861,3.40056,19.9623,-11.4121,-11.7934,-0.232824,3.34824,0.653281,2.9936,-3.04484,-15.9699,1.37697,
3.255000,7.573890,32.555499,40.129389,4.14274,0.628093,17.864,3.41549,19.9474,-11.492,-11.786,-0.206826,3.48835,0.533203,2.97967,-2.91755,-16.0162,1.59465,
3.260000,7.757361,32.372026,40.129387,4.14177,0.645882,17.8663,3.43035,19.9331,-11.5722,-11.7775,-0.179981,3.62606,0.405693,2.96845,-2.80468,-16.0675,1.80012,
3.265000,7.951756,32.177612,40.129368,4.14094,0.664353,17.868,3.44517,19.9194,-11.6527,-11.768,-0.152607,3.76069,0.276309,2.9599,-2.70073,-16.125,1.99617,
3.270000,8.157123,31.972206,40.129328,4.14024,0.683489,17.8691,3.45995,19.9061,-11.7335,-11.7575,-0.124969,3.89164,0.150124,2.95399,-2.60051,-16.1891,2.18533,
3.275000,8.373440,31.755827,40.129267,4.13969,0.70327,17.8695,3.47471,19.8934,-11.8146,-11.7461,-0.097273,4.01841,0.0316261,2.95077,-2.49921,-16.2594,2.36982,
3.280000,8.600615,31.528568,40.129183,4.13927,0.723673,17.8694,3.48946,19.8811,-11.8961,-11.7338,-0.0696559,4.14055,-0.0753199,2.95026,-2.39249,-16.3347,2.55157,
3.285000,8.838482,31.290594,40.129076,4.13899,0.744675,17.8688,3.50421,19.8694,-11.978,-11.7206,-0.0421928,4.25772,-0.167465,2.95246,-2.27649,-16.4131,2.73222,
3.290000,9.086807,31.042142,40.128949,4.13885,0.76625,17.8677,3.51899,19.8584,-12.0602,-11.7065,-0.0148987,4.3696,-0.242149,2.95737,-2.14777,-16.4923,2.91315,
3.295000,9.345289,30.783515,40.128803,4.13884,0.788371,17.8663,3.53379,19.848,-12.1429,-11.6915,0.0122652,4.47595,-0.297263,2.9649,-2.00334,-16.5695,3.09553,
3.300000,9.613558,30.515084,40.128643,4.13897,0.81101,17.8647,3.54863,19.8383,-12.2259,-11.6755,0.0393853,4.57657,-0.331202,2.97496,-1.8406,-16.6416,3.28039,
3.305000,9.891187,30.237285,40.128471,4.13923,0.834137,17.863,3.56354,19.8295,-12.3093,-11.6587,0.0665879,4.6713,-0.342834,2.98739,-1.65736,-16.7055,3.46868,
3.310000,10.177687,29.950607,40.128294,4.13964,0.857723,17.8613,3.57851,19.8217,-12.393,-11.6408,0.0940319,4.76002,-0.331458,3.002,-1.45183,-16.7576,3.66133,
3.315000,10.472516,29.655600,40.128115,4.14018,0.881737,17.8597,3.59356,19.815,-12.4769,-11.622,0.121902,4.84264,-0.296772,3.01859,-1.2226,-16.7949,3.85933,
3.320000,10.775083,29.352857,40.127940,4.14086,0.90615,17.8583,3.60869,19.8095,-12.5609,-11.6022,0.150404,4.91912,-0.238838,3.03694,-0.968637,-16.8141,4.06376,
3.325000,11.084752,29.043019,40.127771,4.14168,0.930929,17.8573,3.62393,19.8053,-12.645,-11.5814,0.179755,4.98944,-0.158041,3.05687,-0.689307,-16.8124,4.27585,
3.330000,11.400854,28.726757,40.127611,4.14265,0.956044,17.8568,3.63926,19.8026,-12.729,-11.5595,0.210188,5.05361,-0.0550398,3.07826,-0.384317,-16.7873,4.49698,
3.335000,11.722689,28.404771,40.127460,4.14378,0.981465,17.8568,3.65471,19.8015,-12.8129,-11.5364,0.241941,5.11166,0.0692802,3.10104,-0.0536891,-16.7365,4.72865,
3.340000,12.049543,28.077774,40.127317,4.14507,1.00716,17.8574,3.67027,19.8021,-12.8964,-11.5122,0.275267,5.16364,0.213868,3.12522,0.302294,-16.6582,4.9724,
3.345000,12.380697,27.746484,40.127181,4.14653,1.0331,17.8589,3.68596,19.8045,-12.9795,-11.4867,0.310431,5.20962,0.377563,3.15093,0.683142,-16.5508,5.22979,
3.350000,12.715436,27.411610,40.127047,4.14818,1.05926,17.8612,3.70178,19.8089,-13.0619,-11.4599,0.347719,5.24965,0.559147,3.17838,1.08821,-16.413,5.50226,
3.355000,13.053069,27.073841,40.126909,4.15001,1.0856,17.8645,3.71774,19.8154,-13.1436,-11.4317,0.387446,5.28378,0.757396,3.2079,1.51672,-16.2434,5.79107,
3.360000,13.392934,26.733830,40.126764,4.15205,1.11209,17.8688,3.73386,19.8241,-13.2243,-11.402,0.42997,5.31207,0.971114,3.2399,1.96781,-16.0407,6.09725,
3.365000,13.734416,26.392187,40.126603,4.15431,1.13872,17.8742,3.75014,19.8351,-13.304,-11.3707,0.475698,5.33452,1.19916,3.27488,2.44049,-15.8037,6.42145,
3.370000,14.076958,26.049463,40.126422,4.15681,1.16544,17.8808,3.76661,19.8485,-13.3824,-11.3378,0.525105,5.35115,1.44048,3.31341,2.93364,-15.5307,6.76396,
3.375000,14.420070,25.706141,40.126211,4.15956,1.19223,17.8886,3.78328,19.8644,-13.4593,-11.3031,0.578747,5.36193,1.6941,3.35612,3.44594,-15.2201,7.12462,
3.380000,14.763341,25.362624,40.125965,4.1626,1.21906,17.8977,3.80017,19.8829,-13.5346,-11.2665,0.637275,5.3668,1.95912,3.40369,3.97581,-14.8698,7.50278,
3.385000,15.106449,25.019226,40.125675,4.16594,1.2459,17.9082,3.81731,19.9042,-13.608,-11.228,0.701449,5.36566,2.23475,3.45681,4.52134,-14.4779,7.89724,
3.390000,15.449170,24.676162,40.125332,4.16961,1.27272,17.9201,3.83474,19.9282,-13.6793,-11.1876,0.772147,5.3584,2.52027,3.5162,5.08019,-14.0418,8.30624,
3.395000,15.791384,24.333542,40.124927,4.17366,1.29948,17.9334,3.85248,19.955,-13.7484,-11.145,0.850371,5.34483,2.81501,3.58252,5.64955,-13.5594,8.72736,
3.400000,16.133087,23.991364,40.124451,4.17812,1.32616,17.9482,3.87056,19.9846,-13.8149,-11.1003,0.937239,5.32475,3.11836,3.65644,6.22609,-13.0283,9.15755,
3.405000,16.474394,23.649503,40.123897,4.18303,1.35273,17.9646,3.88904,20.0172,-13.8787,-11.0534,1.03397,5.29788,3.42968,3.73853,6.80591,-12.4463,9.59304,
3.410000,16.815547,23.307712,40.123259,4.18846,1.37914,17.9825,3.90795,20.0527,-13.9394,-11.0044,1.14186,5.2639,3.7483,3.82929,7.3846,-11.8116,10.0293,
3.415000,17.156918,22.965615,40.122533,4.19445,1.40537,18.0021,3.92733,20.0911,-13.9968,-10.9531,1.26217,5.22241,4.07343,3.92912,7.95727,-11.1228,10.4612,
3.420000,17.499016,22.622708,40.121724,4.20108,1.43137,18.0233,3.94724,20.1323,-14.0506,-10.8997,1.39608,5.17293,4.40399,4.03831,8.51864,-10.3793,10.8827,
3.425000,17.842486,22.278357,40.120842,4.20841,1.4571,18.0461,3.96772,20.1762,-14.1006,-10.8443,1.54456,5.11495,4.73856,4.15704,9.06326,-9.581,11.2871,
3.430000,18.188103,21.931804,40.119907,4.21653,1.48252,18.0706,3.98881,20.2229,-14.1464,-10.7869,1.70813,5.04783,5.07509,4.2854,9.5856,-8.72897,11.6673,
3.435000,18.536773,21.582176,40.118949,4.2255,1.50757,18.0969,4.01057,20.2721,-14.1879,-10.7276,1.88672,4.97093,5.41077,4.42342,10.0803,-7.82518,12.0155,
3.440000,18.889515,21.228496,40.118011,4.2354,1.53222,18.1248,4.03304,20.3237,-14.2247,-10.6667,2.07944,4.88355,5.74179,4.57113,10.5424,-6.87271,12.3233,
3.445000,19.247441,20.869703,40.117145,4.24629,1.55641,18.1543,4.05628,20.3775,-14.2566,-10.6044,2.28434,4.785,6.06318,4.72858,10.9674,-5.87577,12.5826,
3.450000,19.611733,20.504674,40.116407,4.25824,1.58007,18.1854,4.08033,20.4334,-14.2834,-10.5409,2.49832,4.67465,6.36876,4.89591,11.3514,-4.83954,12.7848,
3.455000,19.983601,20.132252,40.115852,4.27128,1.60316,18.218,4.10524,20.491,-14.305,-10.4766,2.71705,4.55199,6.65132,5.07341,11.6911,-3.77009,12.9217,
3.460000,20.364250,19.751278,40.115528,4.28541,1.62559,18.2519,4.13106,20.5503,-14.3212,-10.4117,2.93518,4.41669,6.90291,5.26152,11.984,-2.67409,12.9857,
3.465000,20.754835,19.360626,40.115461,4.30063,1.64732,18.287,4.15786,20.6109,-14.3318,-10.3467,3.1466,4.26867,7.11547,5.46082,12.2281,-1.55849,12.97,
3.470000,21.156430,18.959226,40.115656,4.31688,1.66828,18.3231,4.18567,20.6726,-14.3367,-10.282,3.34502,4.10807,7.28163,5.67199,12.422,-0.4302,12.8688,
3.475000,21.569995,18.546097,40.116092,4.33408,1.6884,18.3598,4.21458,20.7351,-14.3361,-10.218,3.52456,3.93533,7.39552,5.89577,12.5648,0.704307,12.6778,
3.480000,21.996372,18.120358,40.116730,4.35212,1.70763,18.397,4.24463,20.7982,-14.3297,-10.1552,3.68035,3.75105,7.45352,6.13288,12.6561,1.83924,12.3943,
3.485000,22.436278,17.681245,40.117522,4.37088,1.72591,18.4344,4.2759,20.8616,-14.3177,-10.0941,3.80908,3.55599,7.45473,6.38394,12.6964,2.96967,12.0172,
3.490000,22.890315,17.228107,40.118422,4.39021,1.74319,18.4716,4.30847,20.9252,-14.3,-10.035,3.90923,3.35096,7.40105,6.64951,12.6869,4.0916,11.5476,
3.495000,23.358985,16.760408,40.119393,4.40997,1.75942,18.5084,4.3424,20.9885,-14.2767,-9.97859,3.98114,3.13669,7.29693,6.93005,12.6298,5.2019,10.9882,
3.500000,23.842695,16.277721,40.120416,4.43003,1.77456,18.5445,4.37777,21.0515,-14.248,-9.92515,4.02679,2.91384,7.14883,7.22597,12.5282,6.29818,10.3436,
3.505000,24.341765,15.779719,40.121484,4.45024,1.78856,18.5799,4.41466,21.1138,-14.2138,-9.87515,4.04943,2.68288,6.96446,7.53768,12.3866,7.37868,9.62027,
3.510000,24.856435,15.266174,40.122608,4.47052,1.80139,18.6142,4.45315,21.1753,-14.1742,-9.82895,4.05318,2.44412,6.7521,7.86566,12.21,8.44211,8.82597,
3.515000,25.386858,14.736948,40.123806,4.49078,1.813,18.6474,4.49332,21.2359,-14.1293,-9.78688,4.04261,2.19768,6.51997,8.2105,12.0047,9.48759,7.9699,
3.520000,25.933101,14.192001,40.125102,4.51095,1.82337,18.6794,4.53525,21.2954,-14.0793,-9.74924,4.02235,1.94349,6.27574,8.57298,11.7774,10.5146,7.06226,
3.525000,26.495133,13.631389,40.126523,4.531,1.83244,18.7101,4.57905,21.3537,-14.0242,-9.71626,3.99689,1.68135,6.02628,8.95407,11.5352,11.5231,6.11398,
3.530000,27.072821,13.055277,40.128098,4.55092,1.84018,18.7397,4.62479,21.4107,-13.9641,-9.6881,3.97037,1.41088,5.7775,9.35496,11.2855,12.5134,5.13652,
3.535000,27.665907,12.463947,40.129854,4.57071,1.84655,18.7679,4.6726,21.4665,-13.8991,-9.66489,3.94653,1.13159,5.53433,9.77714,11.0356,13.4863,4.14162,
3.540000,28.273997,11.857820,40.131817,4.59038,1.85149,18.795,4.72257,21.5211,-13.8292,-9.64668,3.9287,0.842835,5.30087,10.2223,10.7926,14.443,3.14124,
3.545000,28.896531,11.237477,40.134008,4.60999,1.85497,18.8209,4.77482,21.5745,-13.7546,-9.63348,3.9198,0.54381,5.08046,10.6926,10.5632,15.3852,2.14761,
