h=0.005,t=5seconds
Time, Kinetic Energy, Potential Energy, Total Energy,q1,q2,q3,q4,q5,q6,q7,q1d,q2d,q3d,q4d,q5d,q6d,q7d
3.595000,2.740876,79.326269,82.067145,4.97017,-1.04105,5.54092,0.212538,0.941513,-0.704716,0.888544,1.52421,0.43529,0.717638,-0.446206,0.447325,0.684891,0.100322,
3.600000,2.740877,79.273676,82.014554,4.97777,-1.03885,5.54452,0.210306,0.943756,-0.701262,0.889053,1.51635,0.444879,0.724307,-0.446325,0.450249,0.696812,0.103033,
3.605000,2.740879,79.219629,81.960508,4.98534,-1.0366,5.54816,0.208074,0.946015,-0.697748,0.889574,1.50847,0.45438,0.730971,-0.446363,0.453231,0.708721,0.105683,
3.610000,2.740880,79.164128,81.905008,4.99286,-1.0343,5.55183,0.205843,0.948289,-0.694175,0.890109,1.50057,0.463793,0.73763,-0.446318,0.456271,0.720614,0.108268,
3.615000,2.740881,79.107171,81.848052,5.00034,-1.03196,5.55554,0.203611,0.950578,-0.690542,0.890657,1.49265,0.473117,0.744281,-0.446193,0.459367,0.732493,0.110787,
3.620000,2.740882,79.048758,81.789640,5.00779,-1.02957,5.55928,0.201381,0.952882,-0.68685,0.891217,1.48472,0.482353,0.750923,-0.445988,0.462517,0.744355,0.113237,
3.625000,2.740884,78.988889,81.729772,5.01519,-1.02714,5.56305,0.199151,0.955203,-0.683098,0.89179,1.47678,0.4915,0.757555,-0.445703,0.46572,0.7562,0.115618,
3.630000,2.740885,78.927563,81.668447,5.02255,-1.02466,5.56685,0.196924,0.95754,-0.679288,0.892373,1.46884,0.500557,0.764175,-0.44534,0.468974,0.768026,0.117926,
3.635000,2.740886,78.864780,81.605666,5.02988,-1.02213,5.57069,0.194698,0.959893,-0.675418,0.892969,1.46088,0.509524,0.770781,-0.444898,0.472277,0.779832,0.12016,
3.640000,2.740887,78.800540,81.541427,5.03716,-1.01956,5.57456,0.192475,0.962262,-0.671489,0.893575,1.45293,0.518401,0.777373,-0.444379,0.475628,0.791618,0.122318,
3.645000,2.740888,78.734843,81.475731,5.04441,-1.01695,5.57846,0.190254,0.964649,-0.667502,0.894192,1.44498,0.527187,0.783948,-0.443782,0.479026,0.803382,0.124397,
3.650000,2.740889,78.667689,81.408578,5.05161,-1.01429,5.5824,0.188037,0.967053,-0.663456,0.894819,1.43703,0.535882,0.790505,-0.443109,0.482468,0.815123,0.126395,
3.655000,2.740890,78.599077,81.339968,5.05878,-1.01159,5.58637,0.185823,0.969474,-0.659351,0.895456,1.42909,0.544487,0.797044,-0.44236,0.485953,0.826839,0.128311,
3.660000,2.740891,78.529009,81.269900,5.0659,-1.00884,5.59037,0.183613,0.971912,-0.655187,0.896102,1.42116,0.553,0.803562,-0.441534,0.48948,0.838531,0.130142,
3.665000,2.740892,78.457484,81.198376,5.07299,-1.00606,5.5944,0.181408,0.974368,-0.650965,0.896757,1.41323,0.561421,0.810059,-0.440633,0.493047,0.850195,0.131887,
3.670000,2.740893,78.384503,81.125396,5.08004,-1.00323,5.59847,0.179207,0.976843,-0.646685,0.897421,1.40533,0.569751,0.816533,-0.439657,0.496652,0.861833,0.133543,
3.675000,2.740894,78.310066,81.050960,5.08704,-1.00036,5.60257,0.177011,0.979335,-0.642347,0.898093,1.39744,0.577989,0.822984,-0.438606,0.500294,0.873441,0.135108,
3.680000,2.740895,78.234173,80.975068,5.09401,-0.99745,5.6067,0.174821,0.981846,-0.637951,0.898772,1.38957,0.586135,0.829411,-0.43748,0.503971,0.885019,0.136581,
3.685000,2.740896,78.156826,80.897722,5.10094,-0.994499,5.61086,0.172636,0.984375,-0.633497,0.899459,1.38172,0.594189,0.835811,-0.43628,0.507683,0.896566,0.137958,
3.690000,2.740897,78.078026,80.818922,5.10783,-0.991508,5.61506,0.170458,0.986922,-0.628985,0.900152,1.37389,0.602151,0.842185,-0.435005,0.511427,0.90808,0.139239,
3.695000,2.740898,77.997772,80.738670,5.11468,-0.988478,5.61928,0.168286,0.989489,-0.624416,0.900851,1.36609,0.61002,0.848532,-0.433657,0.515202,0.91956,0.140421,
3.700000,2.740899,77.916066,80.656965,5.12149,-0.985408,5.62354,0.166122,0.992074,-0.619789,0.901556,1.35832,0.617798,0.85485,-0.432234,0.519006,0.931006,0.141502,
3.705000,2.740899,77.832910,80.573810,5.12826,-0.9823,5.62783,0.163964,0.994679,-0.615106,0.902266,1.35058,0.625483,0.861139,-0.430738,0.522839,0.942414,0.14248,
3.710000,2.740900,77.748305,80.489205,5.13499,-0.979153,5.63215,0.161814,0.997303,-0.610365,0.902981,1.34287,0.633076,0.867398,-0.429168,0.526698,0.953786,0.143353,
3.715000,2.740901,77.662251,80.403152,5.14169,-0.975969,5.63651,0.159672,0.999946,-0.605568,0.9037,1.33519,0.640576,0.873627,-0.427524,0.530582,0.965118,0.144119,
3.720000,2.740902,77.574750,80.315652,5.14835,-0.972747,5.64089,0.157539,1.00261,-0.600714,0.904422,1.32755,0.647984,0.879824,-0.425806,0.534491,0.976409,0.144776,
3.725000,2.740903,77.485805,80.226707,5.15496,-0.969489,5.64531,0.155414,1.00529,-0.595804,0.905147,1.31994,0.6553,0.88599,-0.424015,0.538422,0.987659,0.145322,
3.730000,2.740903,77.395416,80.136319,5.16155,-0.966194,5.64975,0.153299,1.00799,-0.590838,0.905875,1.31237,0.662524,0.892122,-0.42215,0.542374,0.998866,0.145754,
3.735000,2.740904,77.303586,80.044490,5.16809,-0.962864,5.65423,0.151193,1.01071,-0.585815,0.906605,1.30484,0.669656,0.898222,-0.420212,0.546346,1.01003,0.146072,
3.740000,2.740905,77.210316,79.951220,5.17459,-0.959498,5.65873,0.149097,1.01346,-0.580737,0.907336,1.29735,0.676696,0.904289,-0.418199,0.550336,1.02114,0.146273,
3.745000,2.740905,77.115608,79.856514,5.18106,-0.956097,5.66327,0.147011,1.01622,-0.575604,0.908068,1.28991,0.683643,0.910321,-0.416113,0.554344,1.03221,0.146354,
3.750000,2.740906,77.019466,79.760372,5.18749,-0.952661,5.66784,0.144936,1.019,-0.570415,0.908799,1.28251,0.690499,0.916319,-0.413953,0.558367,1.04323,0.146315,
3.755000,2.740907,76.921890,79.662797,5.19389,-0.949192,5.67243,0.142871,1.0218,-0.565172,0.909531,1.27515,0.697263,0.922282,-0.411718,0.562405,1.0542,0.146152,
3.760000,2.740907,76.822884,79.563791,5.20024,-0.945689,5.67706,0.140818,1.02462,-0.559873,0.910261,1.26784,0.703936,0.92821,-0.40941,0.566457,1.06512,0.145864,
3.765000,2.740908,76.722450,79.463358,5.20657,-0.942152,5.68172,0.138777,1.02747,-0.55452,0.910989,1.26057,0.710517,0.934103,-0.407027,0.57052,1.07599,0.145449,
3.770000,2.740908,76.620591,79.361499,5.21285,-0.938583,5.6864,0.136748,1.03033,-0.549113,0.911715,1.25336,0.717008,0.93996,-0.40457,0.574595,1.0868,0.144905,
3.775000,2.740909,76.517309,79.258218,5.2191,-0.934982,5.69111,0.134731,1.03321,-0.543652,0.912438,1.24619,0.723407,0.945782,-0.402038,0.578679,1.09755,0.14423,
3.780000,2.740909,76.412608,79.153518,5.22531,-0.931349,5.69586,0.132728,1.03612,-0.538138,0.913158,1.23907,0.729715,0.951567,-0.399431,0.582771,1.10825,0.143422,
3.785000,2.740910,76.306491,79.047401,5.23149,-0.927685,5.70063,0.130737,1.03904,-0.53257,0.913873,1.23201,0.735932,0.957317,-0.396749,0.58687,1.11889,0.142478,
3.790000,2.740910,76.198961,78.939872,5.23763,-0.92399,5.70543,0.12876,1.04198,-0.526949,0.914582,1.22499,0.74206,0.96303,-0.393992,0.590975,1.12947,0.141398,
3.795000,2.740911,76.090022,78.830933,5.24374,-0.920265,5.71026,0.126797,1.04495,-0.521275,0.915287,1.21803,0.748097,0.968707,-0.39116,0.595085,1.13998,0.140178,
3.800000,2.740911,75.979676,78.720587,5.24981,-0.916509,5.71512,0.124849,1.04794,-0.515549,0.915984,1.21112,0.754044,0.974348,-0.388253,0.599198,1.15043,0.138818,
3.805000,2.740912,75.867928,78.608839,5.25585,-0.912724,5.72,0.122915,1.05094,-0.509771,0.916675,1.20426,0.759901,0.979952,-0.38527,0.603314,1.16082,0.137315,
3.810000,2.740912,75.754781,78.495693,5.26185,-0.90891,5.72492,0.120996,1.05397,-0.503941,0.917357,1.19746,0.765669,0.98552,-0.38221,0.60743,1.17114,0.135667,
3.815000,2.740912,75.640239,78.381151,5.26783,-0.905067,5.72986,0.119093,1.05702,-0.498059,0.918031,1.19071,0.771348,0.991053,-0.379075,0.611547,1.18139,0.133873,
3.820000,2.740913,75.524306,78.265219,5.27376,-0.901197,5.73483,0.117205,1.06008,-0.492127,0.918696,1.18401,0.776938,0.996549,-0.375864,0.615662,1.19157,0.13193,
3.825000,2.740913,75.406987,78.147900,5.27967,-0.897298,5.73982,0.115334,1.06317,-0.486144,0.919351,1.17737,0.782439,1.00201,-0.372577,0.619774,1.20168,0.129837,
3.830000,2.740913,75.288285,78.029199,5.28554,-0.893372,5.74485,0.113479,1.06628,-0.48011,0.919994,1.17078,0.787852,1.00743,-0.369213,0.623883,1.21172,0.127591,
3.835000,2.740914,75.168206,77.909120,5.29137,-0.88942,5.7499,0.111642,1.06941,-0.474026,0.920627,1.16425,0.793177,1.01282,-0.365772,0.627987,1.22168,0.125192,
3.840000,2.740914,75.046753,77.787667,5.29718,-0.88544,5.75498,0.109822,1.07256,-0.467893,0.921246,1.15777,0.798415,1.01818,-0.362255,0.632085,1.23156,0.122637,
3.845000,2.740914,74.923931,77.664846,5.30295,-0.881435,5.76008,0.108019,1.07573,-0.461711,0.921853,1.15135,0.803566,1.0235,-0.358661,0.636175,1.24137,0.119924,
3.850000,2.740915,74.799746,77.540660,5.30869,-0.877405,5.76521,0.106235,1.07892,-0.45548,0.922446,1.14499,0.808629,1.02878,-0.354989,0.640257,1.2511,0.117052,
3.855000,2.740915,74.674201,77.415116,5.3144,-0.873349,5.77037,0.104469,1.08213,-0.4492,0.923024,1.13868,0.813606,1.03403,-0.351241,0.644329,1.26074,0.114018,
3.860000,2.740915,74.547303,77.288218,5.32008,-0.869269,5.77555,0.102723,1.08537,-0.442872,0.923586,1.13242,0.818497,1.03925,-0.347416,0.64839,1.2703,0.110822,
3.865000,2.740915,74.419056,77.159971,5.32572,-0.865164,5.78076,0.100995,1.08862,-0.436497,0.924132,1.12623,0.823303,1.04443,-0.343513,0.652439,1.27978,0.107462,
3.870000,2.740916,74.289466,77.030381,5.33134,-0.861036,5.786,0.0992875,1.09189,-0.430074,0.92466,1.12008,0.828023,1.04958,-0.339533,0.656474,1.28917,0.103935,
3.875000,2.740916,74.158537,76.899453,5.33693,-0.856884,5.79126,0.0975999,1.09518,-0.423605,0.925171,1.11399,0.832658,1.0547,-0.335476,0.660495,1.29847,0.100241,
3.880000,2.740916,74.026277,76.767193,5.34248,-0.852709,5.79654,0.0959327,1.0985,-0.41709,0.925663,1.10796,0.837209,1.05979,-0.331342,0.664501,1.30769,0.0963776,
3.885000,2.740916,73.892690,76.633606,5.34801,-0.848512,5.80185,0.0942865,1.10183,-0.410528,0.926135,1.10198,0.841676,1.06484,-0.32713,0.668489,1.31681,0.0923435,
3.890000,2.740916,73.757782,76.498698,5.3535,-0.844292,5.80719,0.0926614,1.10518,-0.403922,0.926586,1.09605,0.846059,1.06986,-0.322841,0.672459,1.32584,0.0881372,
3.895000,2.740917,73.621559,76.362476,5.35897,-0.840051,5.81255,0.091058,1.10855,-0.39727,0.927016,1.09018,0.850359,1.07485,-0.318475,0.676409,1.33477,0.0837573,
3.900000,2.740917,73.484027,76.224944,5.3644,-0.835789,5.81794,0.0894767,1.11194,-0.390574,0.927424,1.08436,0.854577,1.07981,-0.314032,0.680338,1.34361,0.0792024,
3.905000,2.740917,73.345193,76.086110,5.36981,-0.831505,5.82335,0.0879177,1.11536,-0.383834,0.927808,1.0786,0.858713,1.08475,-0.309511,0.684246,1.35235,0.074471,
3.910000,2.740917,73.205063,75.945980,5.37519,-0.827202,5.82879,0.0863816,1.11879,-0.37705,0.928169,1.07289,0.862767,1.08965,-0.304914,0.68813,1.36099,0.0695621,
3.915000,2.740917,73.063642,75.804559,5.38054,-0.822878,5.83425,0.0848686,1.12224,-0.370224,0.928504,1.06723,0.866741,1.09452,-0.30024,0.69199,1.36952,0.0644742,
3.920000,2.740917,72.920938,75.661856,5.38586,-0.818534,5.83973,0.0833792,1.12571,-0.363355,0.928813,1.06162,0.870634,1.09936,-0.29549,0.695823,1.37796,0.0592062,
3.925000,2.740918,72.776958,75.517875,5.39115,-0.814171,5.84524,0.0819137,1.1292,-0.356444,0.929096,1.05607,0.874447,1.10418,-0.290663,0.69963,1.38629,0.0537569,
3.930000,2.740918,72.631707,75.372625,5.39642,-0.80979,5.85077,0.0804725,1.1327,-0.349492,0.929351,1.05056,0.87818,1.10897,-0.285761,0.703408,1.39451,0.0481254,
3.935000,2.740918,72.485194,75.226112,5.40166,-0.80539,5.85633,0.0790561,1.13623,-0.342499,0.929577,1.04511,0.881836,1.11373,-0.280782,0.707156,1.40263,0.0423106,
3.940000,2.740918,72.337424,75.078342,5.40687,-0.800971,5.86191,0.0776647,1.13978,-0.335466,0.929774,1.03971,0.885413,1.11846,-0.275728,0.710874,1.41063,0.0363114,
3.945000,2.740918,72.188405,74.929323,5.41206,-0.796536,5.86752,0.0762988,1.14334,-0.328393,0.92994,1.03435,0.888912,1.12317,-0.270599,0.714559,1.41852,0.0301271,
3.950000,2.740918,72.038145,74.779063,5.41722,-0.792082,5.87314,0.0749587,1.14692,-0.321281,0.930075,1.02905,0.892335,1.12786,-0.265395,0.71821,1.4263,0.0237568,
3.955000,2.740918,71.886650,74.627568,5.42235,-0.787612,5.87879,0.0736448,1.15052,-0.31413,0.930178,1.02379,0.895682,1.13252,-0.260117,0.721827,1.43397,0.0171998,
3.960000,2.740918,71.733927,74.474846,5.42745,-0.783125,5.88447,0.0723575,1.15414,-0.306941,0.930247,1.01858,0.898953,1.13715,-0.254765,0.725407,1.44152,0.0104554,
3.965000,2.740918,71.579985,74.320904,5.43253,-0.778623,5.89017,0.0710972,1.15777,-0.299715,0.930282,1.01342,0.902149,1.14177,-0.249339,0.72895,1.44895,0.00352288,
3.970000,2.740918,71.424831,74.165750,5.43759,-0.774104,5.89589,0.0698642,1.16143,-0.292452,0.930282,1.0083,0.905272,1.14636,-0.24384,0.732453,1.45626,-0.00359814,
3.975000,2.740919,71.268472,74.009391,5.44262,-0.76957,5.90163,0.0686588,1.1651,-0.285152,0.930246,1.00323,0.908321,1.15092,-0.238269,0.735917,1.46345,-0.0109082,
3.980000,2.740919,71.110917,73.851836,5.44762,-0.765021,5.9074,0.0674815,1.16879,-0.277817,0.930173,0.998209,0.911297,1.15547,-0.232626,0.739339,1.47051,-0.0184076,
3.985000,2.740919,70.952173,73.693092,5.4526,-0.760457,5.91318,0.0663325,1.17249,-0.270447,0.930062,0.993228,0.914201,1.15999,-0.226912,0.742718,1.47745,-0.0260967,
3.990000,2.740919,70.792248,73.533167,5.45755,-0.755879,5.919,0.0652123,1.17621,-0.263043,0.929912,0.988292,0.917034,1.16449,-0.221127,0.746053,1.48426,-0.0339756,
3.995000,2.740919,70.631150,73.372069,5.46248,-0.751287,5.92483,0.0641213,1.17995,-0.255605,0.929723,0.983399,0.919797,1.16897,-0.215271,0.749343,1.49095,-0.0420445,
4.000000,2.740919,70.468888,73.209807,5.46739,-0.746681,5.93069,0.0630596,1.18371,-0.248133,0.929492,0.978549,0.922491,1.17343,-0.209347,0.752585,1.4975,-0.0503034,
4.005000,2.740919,70.305469,73.046388,5.47227,-0.742062,5.93656,0.0620278,1.18748,-0.24063,0.92922,0.97374,0.925115,1.17787,-0.203354,0.75578,1.50392,-0.0587523,
4.010000,2.740919,70.140902,72.881821,5.47712,-0.73743,5.94246,0.0610261,1.19127,-0.233094,0.928904,0.968972,0.927672,1.18229,-0.197294,0.758925,1.51021,-0.067391,
4.015000,2.740919,69.975195,72.716114,5.48196,-0.732785,5.94839,0.0600548,1.19507,-0.225527,0.928546,0.964245,0.930162,1.1867,-0.191166,0.76202,1.51637,-0.0762192,
4.020000,2.740919,69.808357,72.549276,5.48677,-0.728128,5.95433,0.0591144,1.19889,-0.21793,0.928142,0.959558,0.932585,1.19108,-0.184972,0.765062,1.52238,-0.0852365,
4.025000,2.740919,69.640395,72.381315,5.49155,-0.723459,5.9603,0.0582051,1.20272,-0.210304,0.927693,0.954909,0.934943,1.19544,-0.178714,0.768051,1.52826,-0.0944426,
4.030000,2.740919,69.471320,72.212239,5.49632,-0.718779,5.96629,0.0573273,1.20657,-0.202648,0.927198,0.9503,0.937237,1.19979,-0.17239,0.770986,1.534,-0.103837,
4.035000,2.740919,69.301138,72.042058,5.50106,-0.714087,5.9723,0.0564812,1.21043,-0.194964,0.926655,0.945727,0.939467,1.20412,-0.166004,0.773865,1.5396,-0.113419,
4.040000,2.740919,69.129860,71.870780,5.50577,-0.709384,5.97833,0.0556672,1.21431,-0.187252,0.926064,0.941192,0.941635,1.20843,-0.159555,0.776687,1.54505,-0.123187,
4.045000,2.740919,68.957494,71.698413,5.51047,-0.70467,5.98438,0.0548857,1.2182,-0.179513,0.925423,0.936693,0.943741,1.21272,-0.153045,0.779451,1.55036,-0.133142,
4.050000,2.740920,68.784048,71.524968,5.51514,-0.699946,5.99045,0.0541368,1.2221,-0.171748,0.924732,0.93223,0.945787,1.217,-0.146475,0.782155,1.55552,-0.143281,
4.055000,2.740920,68.609532,71.350452,5.51979,-0.695213,5.99655,0.0534209,1.22602,-0.163958,0.92399,0.927802,0.947773,1.22125,-0.139845,0.784799,1.56053,-0.153604,
4.060000,2.740920,68.433955,71.174874,5.52442,-0.690469,6.00267,0.0527383,1.22995,-0.156143,0.923196,0.923408,0.9497,1.2255,-0.133158,0.787381,1.5654,-0.16411,
4.065000,2.740920,68.257325,70.998245,5.52902,-0.685716,6.0088,0.0520893,1.23389,-0.148304,0.922349,0.919047,0.951569,1.22972,-0.126414,0.7899,1.57011,-0.174797,
4.070000,2.740920,68.079651,70.820571,5.53361,-0.680953,6.01496,0.0514742,1.23785,-0.140442,0.921448,0.91472,0.953382,1.23393,-0.119614,0.792355,1.57466,-0.185665,
4.075000,2.740920,67.900944,70.641864,5.53817,-0.676182,6.02114,0.0508932,1.24181,-0.132557,0.920493,0.910425,0.955139,1.23812,-0.11276,0.794745,1.57907,-0.19671,
4.080000,2.740920,67.721211,70.462131,5.54271,-0.671402,6.02734,0.0503466,1.24579,-0.124651,0.919481,0.906161,0.956842,1.24229,-0.105853,0.797068,1.58331,-0.207933,
4.085000,2.740920,67.540463,70.281383,5.54723,-0.666613,6.03357,0.0498347,1.24979,-0.116724,0.918413,0.901929,0.958492,1.24645,-0.0988943,0.799325,1.5874,-0.21933,
4.090000,2.740920,67.358708,70.099628,5.55173,-0.661817,6.03981,0.0493577,1.25379,-0.108777,0.917288,0.897727,0.960089,1.25059,-0.0918853,0.801513,1.59133,-0.230901,
4.095000,2.740920,67.175956,69.916876,5.55621,-0.657012,6.04607,0.0489158,1.2578,-0.100811,0.916104,0.893555,0.961634,1.25472,-0.0848275,0.803632,1.59509,-0.242642,
4.100000,2.740920,66.992215,69.733135,5.56067,-0.6522,6.05236,0.0485094,1.26182,-0.0928261,0.914861,0.889412,0.96313,1.25882,-0.0777222,0.805681,1.5987,-0.254553,
4.105000,2.740920,66.807496,69.548417,5.5651,-0.647381,6.05866,0.0481386,1.26586,-0.0848239,0.913559,0.885298,0.964577,1.26291,-0.0705709,0.807659,1.60213,-0.266631,
4.110000,2.740920,66.621809,69.362729,5.56952,-0.642555,6.06499,0.0478037,1.2699,-0.0768048,0.912195,0.881212,0.965975,1.26698,-0.0633752,0.809564,1.60541,-0.278873,
4.115000,2.740920,66.435161,69.176081,5.57392,-0.637721,6.07133,0.0475048,1.27395,-0.0687698,0.91077,0.877154,0.967327,1.27104,-0.0561365,0.811397,1.60851,-0.291277,
4.120000,2.740920,66.247563,68.988483,5.57829,-0.632881,6.0777,0.0472423,1.27801,-0.0607197,0.909282,0.873122,0.968634,1.27507,-0.0488565,0.813157,1.61144,-0.30384,
4.125000,2.740921,66.059024,68.799945,5.58265,-0.628035,6.08408,0.0470163,1.28208,-0.0526554,0.907732,0.869117,0.969897,1.27909,-0.0415368,0.814842,1.61421,-0.316561,
4.130000,2.740921,65.869555,68.610475,5.58698,-0.623182,6.09049,0.0468269,1.28616,-0.0445776,0.906117,0.865137,0.971116,1.28309,-0.0341791,0.816452,1.61679,-0.329435,
4.135000,2.740921,65.679163,68.420084,5.5913,-0.618324,6.09691,0.0466745,1.29025,-0.0364874,0.904437,0.861183,0.972293,1.28706,-0.0267849,0.817987,1.61921,-0.342461,
4.140000,2.740921,65.487860,68.228781,5.59559,-0.613459,6.10336,0.0465591,1.29434,-0.0283856,0.902692,0.857254,0.97343,1.29102,-0.0193561,0.819445,1.62145,-0.355634,
4.145000,2.740921,65.295654,68.036575,5.59987,-0.60859,6.10982,0.0464809,1.29844,-0.0202729,0.900881,0.853349,0.974528,1.29496,-0.0118944,0.820827,1.62351,-0.368952,
4.150000,2.740921,65.102555,67.843476,5.60413,-0.603714,6.11631,0.0464401,1.30255,-0.0121505,0.899003,0.849469,0.975587,1.29888,-0.00440153,0.822131,1.62539,-0.382412,
4.155000,2.740921,64.908573,67.649494,5.60837,-0.598834,6.12281,0.0464369,1.30666,-0.00401904,0.897057,0.845611,0.976609,1.30278,0.00312065,0.823357,1.62709,-0.39601,
4.160000,2.740921,64.713718,67.454639,5.61258,-0.593948,6.12933,0.0464713,1.31078,0.00412044,0.895043,0.841777,0.977596,1.30665,0.0106703,0.824506,1.62861,-0.409743,
4.165000,2.740921,64.517999,67.258920,5.61678,-0.589058,6.13588,0.0465436,1.31491,0.0122671,0.892959,0.837966,0.978549,1.31051,0.0182456,0.825575,1.62994,-0.423606,
4.170000,2.740921,64.321425,67.062347,5.62096,-0.584163,6.14244,0.0466538,1.31904,0.0204199,0.890806,0.834176,0.979469,1.31433,0.0258445,0.826566,1.63109,-0.437598,
4.175000,2.740922,64.124008,66.864929,5.62513,-0.579263,6.14902,0.046802,1.32318,0.028578,0.888583,0.830409,0.980357,1.31814,0.0334652,0.827478,1.63206,-0.451712,
4.180000,2.740922,63.925755,66.666677,5.62927,-0.574359,6.15562,0.0469884,1.32732,0.0367404,0.886289,0.826663,0.981215,1.32192,0.0411057,0.828311,1.63283,-0.465947,
4.185000,2.740922,63.726677,66.467599,5.63339,-0.569451,6.16224,0.0472131,1.33146,0.0449063,0.883924,0.822938,0.982043,1.32568,0.048764,0.829065,1.63341,-0.480297,
4.190000,2.740922,63.526784,66.267706,5.6375,-0.564539,6.16888,0.0474761,1.33561,0.0530746,0.881486,0.819234,0.982844,1.32941,0.0564381,0.829739,1.63381,-0.494759,
4.195000,2.740922,63.326086,66.067008,5.64158,-0.559622,6.17553,0.0477775,1.33976,0.0612443,0.878976,0.815551,0.983619,1.33311,0.0641259,0.830334,1.63401,-0.509327,
4.200000,2.740922,63.124591,65.865513,5.64565,-0.554702,6.18221,0.0481173,1.34391,0.0694146,0.876393,0.811888,0.984369,1.33678,0.0718253,0.83085,1.63401,-0.523999,
4.205000,2.740922,62.922310,65.663233,5.6497,-0.549779,6.1889,0.0484957,1.34806,0.0775844,0.873736,0.808245,0.985095,1.34043,0.0795344,0.831287,1.63382,-0.538769,
4.210000,2.740922,62.719253,65.460175,5.65374,-0.544851,6.19561,0.0489127,1.35222,0.0857528,0.871005,0.804622,0.9858,1.34404,0.0872509,0.831645,1.63343,-0.553634,
4.215000,2.740923,62.515429,65.256351,5.65775,-0.539921,6.20234,0.0493682,1.35638,0.0939188,0.8682,0.801019,0.986483,1.34763,0.0949727,0.831925,1.63285,-0.568588,
4.220000,2.740923,62.310848,65.051770,5.66175,-0.534987,6.20909,0.0498624,1.36054,0.102081,0.86532,0.797434,0.987147,1.35118,0.102698,0.832127,1.63206,-0.583626,
4.225000,2.740923,62.105519,64.846442,5.66572,-0.530049,6.21585,0.0503952,1.3647,0.110239,0.862364,0.79387,0.987793,1.3547,0.110424,0.832252,1.63108,-0.598745,
4.230000,2.740923,61.899453,64.640376,5.66968,-0.525109,6.22264,0.0509666,1.36886,0.118392,0.859332,0.790324,0.988422,1.35818,0.118148,0.832299,1.62989,-0.613938,
4.235000,2.740923,61.692658,64.433581,5.67363,-0.520165,6.22944,0.0515767,1.37303,0.126538,0.856224,0.786797,0.989036,1.36164,0.12587,0.83227,1.6285,-0.629202,
4.240000,2.740923,61.485146,64.226069,5.67755,-0.515218,6.23625,0.0522253,1.37719,0.134677,0.85304,0.783289,0.989636,1.36505,0.133585,0.832165,1.62691,-0.644531,
4.245000,2.740924,61.276924,64.017848,5.68146,-0.510269,6.24309,0.0529125,1.38135,0.142807,0.849779,0.7798,0.990223,1.36843,0.141293,0.831986,1.62511,-0.65992,
4.250000,2.740924,61.068004,63.808928,5.68535,-0.505316,6.24994,0.0536383,1.38551,0.150928,0.846441,0.776329,0.9908,1.37177,0.14899,0.831732,1.6231,-0.675365,
4.255000,2.740924,60.858394,63.599318,5.68922,-0.500361,6.2568,0.0544024,1.38966,0.159038,0.843025,0.772877,0.991366,1.37507,0.156675,0.831405,1.62088,-0.690859,
4.260000,2.740924,60.648105,63.389029,5.69308,-0.495402,6.26369,0.055205,1.39382,0.167137,0.839532,0.769444,0.991925,1.37832,0.164345,0.831006,1.61846,-0.706397,
4.265000,2.740924,60.437145,63.178069,5.69692,-0.490441,6.27059,0.0560459,1.39797,0.175223,0.835961,0.766029,0.992477,1.38154,0.171998,0.830536,1.61583,-0.721975,
4.270000,2.740924,60.225525,62.966449,5.70074,-0.485478,6.2775,0.056925,1.40213,0.183295,0.832313,0.762633,0.993023,1.38471,0.179631,0.829996,1.61298,-0.737587,
4.275000,2.740925,60.013254,62.754179,5.70454,-0.480511,6.28443,0.0578422,1.40627,0.191353,0.828586,0.759256,0.993565,1.38784,0.187243,0.829387,1.60993,-0.753227,
4.280000,2.740925,59.800342,62.541266,5.70833,-0.475542,6.29138,0.0587974,1.41042,0.199395,0.82478,0.755898,0.994104,1.39092,0.194831,0.828711,1.60666,-0.76889,
4.285000,2.740925,59.586797,62.327722,5.7121,-0.47057,6.29834,0.0597905,1.41456,0.207419,0.820897,0.752559,0.994642,1.39396,0.202392,0.827969,1.60318,-0.784571,
4.290000,2.740925,59.372631,62.113556,5.71586,-0.465596,6.30532,0.0608213,1.4187,0.215426,0.816935,0.749239,0.995179,1.39695,0.209924,0.827162,1.59949,-0.800263,
4.295000,2.740925,59.157851,61.898777,5.7196,-0.460618,6.31231,0.0618897,1.42283,0.223414,0.812894,0.745938,0.995718,1.39988,0.217425,0.826292,1.59558,-0.815963,
4.300000,2.740926,58.942469,61.683394,5.72332,-0.455638,6.31932,0.0629956,1.42696,0.231382,0.808775,0.742657,0.99626,1.40277,0.224893,0.825361,1.59146,-0.831663,
4.305000,2.740926,58.726492,61.467418,5.72702,-0.450656,6.32634,0.0641387,1.43109,0.239329,0.804577,0.739395,0.996806,1.4056,0.232325,0.824369,1.58712,-0.847358,
4.310000,2.740926,58.509932,61.250858,5.73071,-0.44567,6.33338,0.0653188,1.43521,0.247253,0.800301,0.736153,0.997358,1.40838,0.239719,0.82332,1.58257,-0.863042,
4.315000,2.740926,58.292796,61.033722,5.73438,-0.440682,6.34043,0.0665358,1.43932,0.255155,0.795947,0.732931,0.997915,1.41111,0.247072,0.822214,1.5778,-0.878711,
4.320000,2.740927,58.075095,60.816021,5.73804,-0.435691,6.34749,0.0677895,1.44343,0.263031,0.791514,0.72973,0.998481,1.41378,0.254382,0.821054,1.57281,-0.894358,
